,Timestamp,id,lat,long,LastName,FirstName,CarID,CurrentEmploymentType,CurrentEmploymentTitle,time_delta_seconds,timestamp_salida,time_delta_minutes,weekend,workable_hour,workable_move,hour,moment_of_day,dates
443735,2014-01-06 21:26:03,25,36.05945009,24.89486921,Herrero,Kanon,25.0,Engineering,Geologist,418.0,2014-01-06 21:33:01,6.966666666666667,False,False,False,21,Evening,2014-01-06
443736,2014-01-06 21:33:01,25,36.05944833,24.8948565,Herrero,Kanon,25.0,Engineering,Geologist,36900.0,2014-01-07 07:48:01,615.0,False,False,False,21,Evening,2014-01-06
443830,2014-01-07 07:50:42,25,36.0546881,24.88983488,Herrero,Kanon,25.0,Engineering,Geologist,799.0,2014-01-07 08:04:01,13.316666666666666,False,True,True,7,Morning,2014-01-07
444101,2014-01-07 08:09:33,25,36.04802299,24.87957065,Herrero,Kanon,25.0,Engineering,Geologist,15688.0,2014-01-07 12:31:01,261.46666666666664,False,True,True,8,Morning,2014-01-07
444206,2014-01-07 12:33:05,25,36.05196518,24.87082213,Herrero,Kanon,25.0,Engineering,Geologist,3656.0,2014-01-07 13:34:01,60.93333333333333,False,True,True,12,Morning,2014-01-07
444306,2014-01-07 13:36:05,25,36.04802421,24.87957018,Herrero,Kanon,25.0,Engineering,Geologist,14096.0,2014-01-07 17:31:01,234.93333333333334,False,True,True,13,Afternoon,2014-01-07
444518,2014-01-07 17:35:42,25,36.05944904,24.89478039,Herrero,Kanon,25.0,Engineering,Geologist,7219.0,2014-01-07 19:36:01,120.31666666666666,False,True,True,17,Afternoon,2014-01-07
444578,2014-01-07 19:38:01,25,36.05450253,24.89994257,Herrero,Kanon,25.0,Engineering,Geologist,720.0,2014-01-07 19:50:01,12.0,False,True,True,19,Evening,2014-01-07
444579,2014-01-07 19:50:01,25,36.05452649,24.89991198,Herrero,Kanon,25.0,Engineering,Geologist,1440.0,2014-01-07 20:14:01,24.0,False,True,True,19,Evening,2014-01-07
444644,2014-01-07 20:16:02,25,36.05949427,24.894804399999998,Herrero,Kanon,25.0,Engineering,Geologist,41459.0,2014-01-08 07:47:01,690.9833333333333,False,True,True,20,Evening,2014-01-07
444748,2014-01-08 07:49:42,25,36.05466473,24.88979729,Herrero,Kanon,25.0,Engineering,Geologist,739.0,2014-01-08 08:02:01,12.316666666666666,False,True,True,7,Morning,2014-01-08
445018,2014-01-08 08:07:33,25,36.04802689,24.87957397,Herrero,Kanon,25.0,Engineering,Geologist,15688.0,2014-01-08 12:29:01,261.46666666666664,False,True,True,8,Morning,2014-01-08
445169,2014-01-08 12:32:23,25,36.05448948,24.89991437,Herrero,Kanon,25.0,Engineering,Geologist,4538.0,2014-01-08 13:48:01,75.63333333333334,False,True,True,12,Morning,2014-01-08
445322,2014-01-08 13:51:23,25,36.04802847,24.87957346,Herrero,Kanon,25.0,Engineering,Geologist,13658.0,2014-01-08 17:39:01,227.63333333333333,False,True,True,13,Afternoon,2014-01-08
445540,2014-01-08 17:43:42,25,36.05948058,24.89485909,Herrero,Kanon,25.0,Engineering,Geologist,3679.0,2014-01-08 18:45:01,61.31666666666667,False,True,True,17,Afternoon,2014-01-08
445606,2014-01-08 18:50:01,25,36.054453499999994,24.89986944,Herrero,Kanon,25.0,Engineering,Geologist,6060.0,2014-01-08 20:31:01,101.0,False,True,True,18,Afternoon,2014-01-08
445675,2014-01-08 20:33:02,25,36.05950307,24.89484289,Herrero,Kanon,25.0,Engineering,Geologist,40079.0,2014-01-09 07:41:01,667.9833333333333,False,True,True,20,Evening,2014-01-08
445763,2014-01-09 07:43:42,25,36.05468306,24.88977565,Herrero,Kanon,25.0,Engineering,Geologist,1279.0,2014-01-09 08:05:01,21.316666666666666,False,True,True,7,Morning,2014-01-09
446050,2014-01-09 08:10:33,25,36.04802455,24.87957171,Herrero,Kanon,25.0,Engineering,Geologist,14548.0,2014-01-09 12:13:01,242.46666666666667,False,True,True,8,Morning,2014-01-09
446500,2014-01-09 12:22:27,25,36.07668271,24.85758225,Herrero,Kanon,25.0,Engineering,Geologist,5614.0,2014-01-09 13:56:01,93.56666666666666,False,True,True,12,Morning,2014-01-09
446931,2014-01-09 14:05:27,25,36.04803142,24.87956612,Herrero,Kanon,25.0,Engineering,Geologist,12034.0,2014-01-09 17:26:01,200.56666666666666,False,True,True,14,Afternoon,2014-01-09
447134,2014-01-09 17:30:42,25,36.05943354,24.89483243,Herrero,Kanon,25.0,Engineering,Geologist,51679.0,2014-01-10 07:52:01,861.3166666666667,False,True,True,17,Afternoon,2014-01-09
447236,2014-01-10 07:54:42,25,36.05464645,24.88983049,Herrero,Kanon,25.0,Engineering,Geologist,1339.0,2014-01-10 08:17:01,22.316666666666666,False,True,True,7,Morning,2014-01-10
447514,2014-01-10 08:22:33,25,36.04802720000001,24.87957192,Herrero,Kanon,25.0,Engineering,Geologist,14068.0,2014-01-10 12:17:01,234.46666666666667,False,True,True,8,Morning,2014-01-10
447671,2014-01-10 12:20:23,25,36.05445982,24.89993914,Herrero,Kanon,25.0,Engineering,Geologist,5798.0,2014-01-10 13:57:01,96.63333333333334,False,True,True,12,Morning,2014-01-10
447804,2014-01-10 14:00:23,25,36.04802471,24.87956653,Herrero,Kanon,25.0,Engineering,Geologist,12098.0,2014-01-10 17:22:01,201.63333333333333,False,True,True,14,Afternoon,2014-01-10
448011,2014-01-10 17:26:42,25,36.05946335,24.89477151,Herrero,Kanon,25.0,Engineering,Geologist,5179.0,2014-01-10 18:53:01,86.31666666666666,False,True,True,17,Afternoon,2014-01-10
448481,2014-01-10 19:04:01,25,36.08544747,24.86037817,Herrero,Kanon,25.0,Engineering,Geologist,16140.0,2014-01-10 23:33:01,269.0,False,True,True,19,Evening,2014-01-10
448956,2014-01-10 23:44:01,25,36.059494,24.89484557,Herrero,Kanon,25.0,Engineering,Geologist,46500.0,2014-01-11 12:39:01,775.0,False,False,False,23,Evening,2014-01-10
449020,2014-01-11 12:41:02,25,36.05442814,24.8998978,Herrero,Kanon,25.0,Engineering,Geologist,5939.0,2014-01-11 14:20:01,98.98333333333333,True,True,False,12,Morning,2014-01-11
449087,2014-01-11 14:22:02,25,36.05942720000001,24.89482708,Herrero,Kanon,25.0,Engineering,Geologist,15239.0,2014-01-11 18:36:01,253.98333333333332,True,True,False,14,Afternoon,2014-01-11
449146,2014-01-11 18:38:02,25,36.05443809,24.89997042,Herrero,Kanon,25.0,Engineering,Geologist,3299.0,2014-01-11 19:33:01,54.983333333333334,True,True,False,18,Afternoon,2014-01-11
449208,2014-01-11 19:35:02,25,36.05951269,24.89478087,Herrero,Kanon,25.0,Engineering,Geologist,62339.0,2014-01-12 12:54:01,1038.9833333333333,True,True,False,19,Evening,2014-01-11
449626,2014-01-12 13:03:59,25,36.07664521,24.85758229,Herrero,Kanon,25.0,Engineering,Geologist,1382.0,2014-01-12 13:27:01,23.033333333333335,True,True,False,13,Afternoon,2014-01-12
449648,2014-01-12 13:27:32,25,36.0752679,24.85627743,Herrero,Kanon,25.0,Engineering,Geologist,8729.0,2014-01-12 15:53:01,145.48333333333332,True,True,False,13,Afternoon,2014-01-12
450079,2014-01-12 16:05:01,25,36.05948413,24.89479727,Herrero,Kanon,25.0,Engineering,Geologist,9000.0,2014-01-12 18:35:01,150.0,True,True,False,16,Afternoon,2014-01-12
450144,2014-01-12 18:37:02,25,36.05450912,24.89988677,Herrero,Kanon,25.0,Engineering,Geologist,6119.0,2014-01-12 20:19:01,101.98333333333333,True,True,False,18,Afternoon,2014-01-12
450209,2014-01-12 20:21:02,25,36.05952115,24.89480198,Herrero,Kanon,25.0,Engineering,Geologist,41519.0,2014-01-13 07:53:01,691.9833333333333,True,True,False,20,Evening,2014-01-12
450307,2014-01-13 07:55:42,25,36.05468413,24.88977754,Herrero,Kanon,25.0,Engineering,Geologist,1399.0,2014-01-13 08:19:01,23.316666666666666,False,True,True,7,Morning,2014-01-13
450572,2014-01-13 08:24:33,25,36.04802958,24.87956504,Herrero,Kanon,25.0,Engineering,Geologist,14188.0,2014-01-13 12:21:01,236.46666666666667,False,True,True,8,Morning,2014-01-13
450736,2014-01-13 12:24:42,25,36.05582038,24.90247403,Herrero,Kanon,25.0,Engineering,Geologist,4939.0,2014-01-13 13:47:01,82.31666666666666,False,True,True,12,Morning,2014-01-13
450888,2014-01-13 13:50:42,25,36.04803121,24.87956555,Herrero,Kanon,25.0,Engineering,Geologist,12679.0,2014-01-13 17:22:01,211.31666666666666,False,True,True,13,Afternoon,2014-01-13
451100,2014-01-13 17:26:42,25,36.05949848,24.89477417,Herrero,Kanon,25.0,Engineering,Geologist,7339.0,2014-01-13 19:29:01,122.31666666666666,False,True,True,17,Afternoon,2014-01-13
451164,2014-01-13 19:31:02,25,36.05443041,24.89995702,Herrero,Kanon,25.0,Engineering,Geologist,3239.0,2014-01-13 20:25:01,53.983333333333334,False,True,True,19,Evening,2014-01-13
451230,2014-01-13 20:27:01,25,36.05943604,24.89478107,Herrero,Kanon,25.0,Engineering,Geologist,480.0,2014-01-13 20:35:01,8.0,False,True,True,20,Evening,2014-01-13
451231,2014-01-13 20:35:01,25,36.05949258,24.89478312,Herrero,Kanon,25.0,Engineering,Geologist,39840.0,2014-01-14 07:39:01,664.0,False,True,True,20,Evening,2014-01-13
451326,2014-01-14 07:41:42,25,36.05468223,24.88978971,Herrero,Kanon,25.0,Engineering,Geologist,919.0,2014-01-14 07:57:01,15.316666666666666,False,True,True,7,Morning,2014-01-14
451599,2014-01-14 08:02:33,25,36.04802405,24.879569500000002,Herrero,Kanon,25.0,Engineering,Geologist,16408.0,2014-01-14 12:36:01,273.46666666666664,False,True,True,8,Morning,2014-01-14
451863,2014-01-14 12:42:16,25,36.05972456,24.85798069,Herrero,Kanon,25.0,Engineering,Geologist,3225.0,2014-01-14 13:36:01,53.75,False,True,True,12,Morning,2014-01-14
452136,2014-01-14 13:42:16,25,36.04802522,24.87956627,Herrero,Kanon,25.0,Engineering,Geologist,13125.0,2014-01-14 17:21:01,218.75,False,True,True,13,Afternoon,2014-01-14
452347,2014-01-14 17:25:42,25,36.05948604,24.89480439,Herrero,Kanon,25.0,Engineering,Geologist,49279.0,2014-01-15 07:07:01,821.3166666666667,False,True,True,17,Afternoon,2014-01-14
452444,2014-01-15 07:09:42,25,36.05466423,24.88979146,Herrero,Kanon,25.0,Engineering,Geologist,2659.0,2014-01-15 07:54:01,44.31666666666667,False,True,True,7,Morning,2014-01-15
452727,2014-01-15 07:59:33,25,36.04803225,24.87956898,Herrero,Kanon,25.0,Engineering,Geologist,14908.0,2014-01-15 12:08:01,248.46666666666667,False,True,True,7,Morning,2014-01-15
452878,2014-01-15 12:11:42,25,36.05579229,24.90250243,Herrero,Kanon,25.0,Engineering,Geologist,6019.0,2014-01-15 13:52:01,100.31666666666666,False,True,True,12,Morning,2014-01-15
453037,2014-01-15 13:55:42,25,36.04802747,24.87957343,Herrero,Kanon,25.0,Engineering,Geologist,12619.0,2014-01-15 17:26:01,210.31666666666666,False,True,True,13,Afternoon,2014-01-15
453250,2014-01-15 17:30:42,25,36.05945201,24.89481241,Herrero,Kanon,25.0,Engineering,Geologist,4879.0,2014-01-15 18:52:01,81.31666666666666,False,True,True,17,Afternoon,2014-01-15
453305,2014-01-15 18:54:02,25,36.05447504,24.89991947,Herrero,Kanon,25.0,Engineering,Geologist,4379.0,2014-01-15 20:07:01,72.98333333333333,False,True,True,18,Afternoon,2014-01-15
453376,2014-01-15 20:09:02,25,36.05947632,24.89483645,Herrero,Kanon,25.0,Engineering,Geologist,42839.0,2014-01-16 08:03:01,713.9833333333333,False,True,True,20,Evening,2014-01-15
453750,2014-01-16 08:11:13,25,36.04803061,24.87957069,Herrero,Kanon,25.0,Engineering,Geologist,15648.0,2014-01-16 12:32:01,260.8,False,True,True,8,Morning,2014-01-16
453854,2014-01-16 12:34:05,25,36.05195176,24.870777800000003,Herrero,Kanon,25.0,Engineering,Geologist,4556.0,2014-01-16 13:50:01,75.93333333333334,False,True,True,12,Morning,2014-01-16
453965,2014-01-16 13:52:05,25,36.04802218,24.87956988,Herrero,Kanon,25.0,Engineering,Geologist,13856.0,2014-01-16 17:43:01,230.93333333333334,False,True,True,13,Afternoon,2014-01-16
454173,2014-01-16 17:47:42,25,36.05946338,24.89480126,Herrero,Kanon,25.0,Engineering,Geologist,5119.0,2014-01-16 19:13:01,85.31666666666666,False,True,True,17,Afternoon,2014-01-16
454234,2014-01-16 19:15:02,25,36.05442625,24.89996089,Herrero,Kanon,25.0,Engineering,Geologist,4979.0,2014-01-16 20:38:01,82.98333333333333,False,True,True,19,Evening,2014-01-16
454286,2014-01-16 20:40:02,25,36.05950156,24.89485896,Herrero,Kanon,25.0,Engineering,Geologist,38399.0,2014-01-17 07:20:01,639.9833333333333,False,True,True,20,Evening,2014-01-16
454397,2014-01-17 07:22:42,25,36.05464209,24.88978733,Herrero,Kanon,25.0,Engineering,Geologist,2659.0,2014-01-17 08:07:01,44.31666666666667,False,True,True,7,Morning,2014-01-17
454675,2014-01-17 08:12:33,25,36.04803212,24.87957505,Herrero,Kanon,25.0,Engineering,Geologist,14908.0,2014-01-17 12:21:01,248.46666666666667,False,True,True,8,Morning,2014-01-17
454996,2014-01-17 12:29:17,25,36.06345132,24.85097231,Herrero,Kanon,25.0,Engineering,Geologist,4484.0,2014-01-17 13:44:01,74.73333333333333,False,True,True,12,Morning,2014-01-17
455339,2014-01-17 13:52:17,25,36.04802614,24.87957658,Herrero,Kanon,25.0,Engineering,Geologist,13784.0,2014-01-17 17:42:01,229.73333333333332,False,True,True,13,Afternoon,2014-01-17
455555,2014-01-17 17:46:42,25,36.05943107,24.89486322,Herrero,Kanon,25.0,Engineering,Geologist,7279.0,2014-01-17 19:48:01,121.31666666666666,False,True,True,17,Afternoon,2014-01-17
455610,2014-01-17 19:49:59,25,36.05459309,24.90001694,Herrero,Kanon,25.0,Engineering,Geologist,422.0,2014-01-17 19:57:01,7.033333333333333,False,True,True,19,Evening,2014-01-17
455611,2014-01-17 19:57:01,25,36.05444476,24.89996388,Herrero,Kanon,25.0,Engineering,Geologist,4080.0,2014-01-17 21:05:01,68.0,False,True,True,19,Evening,2014-01-17
455681,2014-01-17 21:07:01,25,36.05943261,24.89485465,Herrero,Kanon,25.0,Engineering,Geologist,240.0,2014-01-17 21:11:01,4.0,False,False,False,21,Evening,2014-01-17
455682,2014-01-17 21:11:01,25,36.05944808,24.89477722,Herrero,Kanon,25.0,Engineering,Geologist,55620.0,2014-01-18 12:38:01,927.0,False,False,False,21,Evening,2014-01-17
456087,2014-01-18 12:47:34,25,36.05293538,24.84936527,Herrero,Kanon,25.0,Engineering,Geologist,85827.0,2014-01-19 12:38:01,1430.45,True,True,False,12,Morning,2014-01-18
456307,2014-01-19 12:44:08,25,36.076669,24.85757872,Herrero,Kanon,25.0,Engineering,Geologist,2993.0,2014-01-19 13:34:01,49.88333333333333,True,True,False,12,Morning,2014-01-19
456329,2014-01-19 13:34:32,25,36.07525023,24.85631167,Herrero,Kanon,25.0,Engineering,Geologist,7649.0,2014-01-19 15:42:01,127.48333333333333,True,True,False,13,Afternoon,2014-01-19
456744,2014-01-19 15:51:59,25,36.0595061,24.89483654,Herrero,Kanon,25.0,Engineering,Geologist,2762.0,2014-01-19 16:38:01,46.03333333333333,True,True,False,15,Afternoon,2014-01-19
456745,2014-01-19 16:38:01,25,36.05945565,24.89484334,Herrero,Kanon,25.0,Engineering,Geologist,7680.0,2014-01-19 18:46:01,128.0,True,True,False,16,Afternoon,2014-01-19
457010,2014-01-19 18:51:52,25,36.05282694,24.86861447,Herrero,Kanon,25.0,Engineering,Geologist,276.0,2014-01-19 18:56:28,4.6,True,True,False,18,Afternoon,2014-01-19
457011,2014-01-19 18:56:28,25,36.05284112,24.86860472,Herrero,Kanon,25.0,Engineering,Geologist,3753.0,2014-01-19 19:59:01,62.55,True,True,False,18,Afternoon,2014-01-19
457413,2014-01-06 07:22:40,26,36.0636368,24.88592975,Onda,Marin,26.0,Engineering,Drill Site Manager,921.0,2014-01-06 07:38:01,15.35,False,True,True,7,Morning,2014-01-06
457741,2014-01-06 07:45:09,26,36.04802407,24.87957179,Onda,Marin,26.0,Engineering,Drill Site Manager,15292.0,2014-01-06 12:00:01,254.86666666666667,False,True,True,7,Morning,2014-01-06
457895,2014-01-06 12:03:42,26,36.05574581,24.90251642,Onda,Marin,26.0,Engineering,Drill Site Manager,5779.0,2014-01-06 13:40:01,96.31666666666666,False,True,True,12,Morning,2014-01-06
458039,2014-01-06 13:43:42,26,36.04803134,24.87957248,Onda,Marin,26.0,Engineering,Drill Site Manager,13939.0,2014-01-06 17:36:01,232.31666666666666,False,True,True,13,Afternoon,2014-01-06
458264,2014-01-06 17:41:34,26,36.07294395,24.88398607,Onda,Marin,26.0,Engineering,Drill Site Manager,6447.0,2014-01-06 19:29:01,107.45,False,True,True,17,Afternoon,2014-01-06
458479,2014-01-06 19:35:15,26,36.05499685,24.90183255,Onda,Marin,26.0,Engineering,Drill Site Manager,7066.0,2014-01-06 21:33:01,117.76666666666667,False,True,True,19,Evening,2014-01-06
458695,2014-01-06 21:39:14,26,36.07297098,24.88401908,Onda,Marin,26.0,Engineering,Drill Site Manager,1067.0,2014-01-06 21:57:01,17.783333333333335,False,False,False,21,Evening,2014-01-06
458696,2014-01-06 21:57:01,26,36.07294514,24.8840171,Onda,Marin,26.0,Engineering,Drill Site Manager,34380.0,2014-01-07 07:30:01,573.0,False,False,False,21,Evening,2014-01-06
458816,2014-01-07 07:36:01,26,36.06363464,24.88592197,Onda,Marin,26.0,Engineering,Drill Site Manager,720.0,2014-01-07 07:48:01,12.0,False,True,True,7,Morning,2014-01-07
459138,2014-01-07 07:55:09,26,36.04802883,24.87956991,Onda,Marin,26.0,Engineering,Drill Site Manager,14872.0,2014-01-07 12:03:01,247.86666666666667,False,True,True,7,Morning,2014-01-07
459407,2014-01-07 12:09:16,26,36.05981221,24.85797264,Onda,Marin,26.0,Engineering,Drill Site Manager,5265.0,2014-01-07 13:37:01,87.75,False,True,True,12,Morning,2014-01-07
459671,2014-01-07 13:43:16,26,36.04803273,24.87956553,Onda,Marin,26.0,Engineering,Drill Site Manager,14205.0,2014-01-07 17:40:01,236.75,False,True,True,13,Afternoon,2014-01-07
459921,2014-01-07 17:45:34,26,36.07294547,24.88403941,Onda,Marin,26.0,Engineering,Drill Site Manager,5787.0,2014-01-07 19:22:01,96.45,False,True,True,17,Afternoon,2014-01-07
460123,2014-01-07 19:30:01,26,36.0545289,24.89986549,Onda,Marin,26.0,Engineering,Drill Site Manager,7020.0,2014-01-07 21:27:01,117.0,False,True,True,19,Evening,2014-01-07
460338,2014-01-07 21:33:02,26,36.07299106,24.88396533,Onda,Marin,26.0,Engineering,Drill Site Manager,1379.0,2014-01-07 21:56:01,22.983333333333334,False,False,False,21,Evening,2014-01-07
460339,2014-01-07 21:56:01,26,36.07299792,24.88399554,Onda,Marin,26.0,Engineering,Drill Site Manager,32760.0,2014-01-08 07:02:01,546.0,False,False,False,21,Evening,2014-01-07
460471,2014-01-08 07:05:40,26,36.06367428,24.88595512,Onda,Marin,26.0,Engineering,Drill Site Manager,2061.0,2014-01-08 07:40:01,34.35,False,True,True,7,Morning,2014-01-08
460798,2014-01-08 07:47:09,26,36.04802558,24.87957497,Onda,Marin,26.0,Engineering,Drill Site Manager,15652.0,2014-01-08 12:08:01,260.8666666666667,False,True,True,7,Morning,2014-01-08
460945,2014-01-08 12:11:23,26,36.05443916,24.89992408,Onda,Marin,26.0,Engineering,Drill Site Manager,5438.0,2014-01-08 13:42:01,90.63333333333334,False,True,True,12,Morning,2014-01-08
461097,2014-01-08 13:45:23,26,36.04802926,24.87956664,Onda,Marin,26.0,Engineering,Drill Site Manager,14558.0,2014-01-08 17:48:01,242.63333333333333,False,True,True,13,Afternoon,2014-01-08
461341,2014-01-08 17:53:34,26,36.07301003,24.88400165,Onda,Marin,26.0,Engineering,Drill Site Manager,3867.0,2014-01-08 18:58:01,64.45,False,True,True,17,Afternoon,2014-01-08
461566,2014-01-08 19:04:04,26,36.05452501,24.89986858,Onda,Marin,26.0,Engineering,Drill Site Manager,3957.0,2014-01-08 20:10:01,65.95,False,True,True,19,Evening,2014-01-08
461782,2014-01-08 20:16:04,26,36.07292223,24.88404303,Onda,Marin,26.0,Engineering,Drill Site Manager,39297.0,2014-01-09 07:11:01,654.95,False,True,True,20,Evening,2014-01-08
461903,2014-01-09 07:14:40,26,36.06368286,24.88586966,Onda,Marin,26.0,Engineering,Drill Site Manager,1761.0,2014-01-09 07:44:01,29.35,False,True,True,7,Morning,2014-01-09
462248,2014-01-09 07:51:09,26,36.0480317,24.87957185,Onda,Marin,26.0,Engineering,Drill Site Manager,14992.0,2014-01-09 12:01:01,249.86666666666667,False,True,True,7,Morning,2014-01-09
462703,2014-01-09 12:10:27,26,36.07663497,24.85760767,Onda,Marin,26.0,Engineering,Drill Site Manager,6454.0,2014-01-09 13:58:01,107.56666666666666,False,True,True,12,Morning,2014-01-09
463142,2014-01-09 14:07:27,26,36.04802866,24.87956586,Onda,Marin,26.0,Engineering,Drill Site Manager,12214.0,2014-01-09 17:31:01,203.56666666666666,False,True,True,14,Afternoon,2014-01-09
463361,2014-01-09 17:36:34,26,36.07298215,24.88403748,Onda,Marin,26.0,Engineering,Drill Site Manager,6147.0,2014-01-09 19:19:01,102.45,False,True,True,17,Afternoon,2014-01-09
463585,2014-01-09 19:25:04,26,36.05446749,24.89995744,Onda,Marin,26.0,Engineering,Drill Site Manager,7137.0,2014-01-09 21:24:01,118.95,False,True,True,19,Evening,2014-01-09
463793,2014-01-09 21:30:04,26,36.07296957,24.88400084,Onda,Marin,26.0,Engineering,Drill Site Manager,35037.0,2014-01-10 07:14:01,583.95,False,False,False,21,Evening,2014-01-09
463930,2014-01-10 07:17:40,26,36.06366404,24.88586588,Onda,Marin,26.0,Engineering,Drill Site Manager,2061.0,2014-01-10 07:52:01,34.35,False,True,True,7,Morning,2014-01-10
464251,2014-01-10 07:59:09,26,36.04802232,24.87957544,Onda,Marin,26.0,Engineering,Drill Site Manager,14212.0,2014-01-10 11:56:01,236.86666666666667,False,True,True,7,Morning,2014-01-10
464573,2014-01-10 12:04:17,26,36.06343914,24.851033800000003,Onda,Marin,26.0,Engineering,Drill Site Manager,5744.0,2014-01-10 13:40:01,95.73333333333333,False,True,True,12,Morning,2014-01-10
